year,month,day,hour,O3_forecast,NO2_forecast,T_forecast,q_forecast,u_forecast,v_forecast,w_forecast,NO2_satellite,HCHO_satellite,ratio_satellite,O3_target,NO2_target,datetime,NO2_sat_flag,HCHO_sat_flag,ratio_sat_flag,O3_target_lag1,O3_target_lag24,O3_target_lag168,NO2_target_lag1,NO2_target_lag24,NO2_target_lag168
2019,7,13,10,26.51,55.78,22.27,21.48,0.33,-1.13,1.21,,1.29,,40.88,18.5,2019-07-13 10:00:00,0,1,0,39.92,,,18.73,,
2019,7,13,11,13.28,67.07,23.38,21.36,-0.64,-0.75,1.46,,1.29,,39.2,26.95,2019-07-13 11:00:00,0,1,0,40.88,,,18.5,,
2019,7,13,12,0.06,78.36,22.79,21.25,-1.6,-0.38,1.7,,1.29,,42.83,22.5,2019-07-13 12:00:00,0,1,0,39.2,,,26.95,,
2019,7,13,13,0.12,81.41,20.45,21.3,-1.49,-0.57,1.57,,1.29,,32.23,37.02,2019-07-13 13:00:00,0,1,0,42.83,,,22.5,,
2019,7,13,14,0.19,84.45,20.42,21.35,-1.39,-0.76,1.44,,1.29,,15.58,58.05,2019-07-13 14:00:00,0,1,0,32.23,,,37.02,,
2019,7,13,15,0.25,87.5,22.17,21.4,-1.28,-0.95,1.31,,1.29,,12.65,68.65,2019-07-13 15:00:00,0,1,0,15.58,,,58.05,,
2019,7,13,16,1.71,75.05,23.14,20.26,-0.71,-1.22,0.97,,1.29,,8.53,58.1,2019-07-13 16:00:00,0,1,0,12.65,,,68.65,,
2019,7,13,17,3.18,62.61,22.11,19.11,-0.13,-1.49,0.62,,1.29,,9.22,53.73,2019-07-13 17:00:00,0,1,0,8.53,,,58.1,,
2019,7,13,18,4.64,50.17,23.8,17.97,0.45,-1.76,0.28,,1.29,,9.75,66.83,2019-07-13 18:00:00,0,1,0,9.22,,,53.73,,
2019,7,13,19,19.2,42.68,25.31,18.6,0.56,-1.22,0.06,,1.29,,4.95,82.07,2019-07-13 19:00:00,0,1,0,9.75,,,66.83,,
2019,7,13,20,33.77,35.19,22.38,19.22,0.67,-0.69,-0.16,,1.29,,8.1,78.75,2019-07-13 20:00:00,0,1,0,4.95,,,82.07,,
2019,7,13,21,48.33,27.69,23.93,19.85,0.78,-0.15,-0.38,,1.29,,9.53,60.6,2019-07-13 21:00:00,0,1,0,8.1,,,78.75,,
2019,7,13,22,32.44,35.15,22.12,19.83,1.03,-0.13,0.04,,1.29,,10.12,46.38,2019-07-13 22:00:00,0,1,0,9.53,,,60.6,,
2019,7,13,23,16.54,42.61,22.44,19.82,1.27,-0.11,0.46,,1.29,,5.72,44.4,2019-07-13 23:00:00,0,1,0,10.12,,,46.38,,
2019,7,14,0,0.65,50.06,22.22,19.8,1.52,-0.08,0.88,,,,7.1,30.0,2019-07-14 00:00:00,0,0,0,5.72,14.1,,44.4,22.07,
2019,7,14,1,5.2,47.12,23.55,19.46,1.13,-0.48,1.25,,,,7.93,27.93,2019-07-14 01:00:00,0,0,0,7.1,13.57,,30.0,24.72,
2019,7,14,2,9.76,44.18,25.01,19.11,0.75,-0.87,1.61,,,,9.15,27.18,2019-07-14 02:00:00,0,0,0,7.93,13.32,,27.93,28.07,
2019,7,14,3,14.32,41.24,23.77,18.76,0.37,-1.26,1.98,,,,14.77,18.68,2019-07-14 03:00:00,0,0,0,9.15,14.6,,27.18,23.62,
2019,7,14,4,9.99,51.51,24.26,19.65,0.67,-0.43,2.36,,,,21.82,9.3,2019-07-14 04:00:00,0,0,0,14.77,17.3,,18.68,15.22,
2019,7,14,5,5.67,61.78,25.39,20.53,0.98,0.4,2.73,,,,26.98,9.85,2019-07-14 05:00:00,0,0,0,21.82,20.77,,9.3,11.43,
2019,7,14,6,1.34,72.05,24.19,21.42,1.28,1.23,3.11,,,,33.38,12.0,2019-07-14 06:00:00,0,0,0,26.98,23.95,,9.85,11.1,
2019,7,14,7,1.61,77.52,25.31,21.4,0.77,1.18,2.93,,,,36.75,13.53,2019-07-14 07:00:00,0,0,0,33.38,31.8,,12.0,11.15,
2019,7,14,8,1.87,82.99,25.31,21.37,0.25,1.12,2.75,,,,40.92,9.25,2019-07-14 08:00:00,0,0,0,36.75,36.62,,13.53,13.62,
2019,7,14,9,2.14,88.46,23.8,21.34,-0.27,1.07,2.57,,,,56.67,14.3,2019-07-14 09:00:00,0,0,0,40.92,39.92,,9.25,18.73,
2019,7,14,10,1.93,87.41,24.03,20.99,-0.06,1.22,2.46,,,,56.1,10.95,2019-07-14 10:00:00,0,0,0,56.67,40.88,,14.3,18.5,
2019,7,14,11,1.71,86.35,22.66,20.63,0.15,1.38,2.34,,,,54.03,15.55,2019-07-14 11:00:00,0,0,0,56.1,39.2,,10.95,26.95,
2019,7,14,12,1.5,85.29,23.33,20.27,0.35,1.53,2.23,,,,62.28,34.2,2019-07-14 12:00:00,0,0,0,54.03,42.83,,15.55,22.5,
2019,7,14,13,10.14,69.32,24.83,20.04,0.07,1.55,1.01,,,,37.82,45.6,2019-07-14 13:00:00,0,0,0,62.28,32.23,,34.2,37.02,
2019,7,14,14,18.78,53.35,25.78,19.8,-0.22,1.57,-0.22,,,,26.12,50.58,2019-07-14 14:00:00,0,0,0,37.82,15.58,,45.6,58.05,
2019,7,14,15,27.42,37.39,27.34,19.57,-0.5,1.6,-1.44,,,,14.32,57.48,2019-07-14 15:00:00,0,0,0,26.12,12.65,,50.58,68.65,
2019,7,14,16,25.38,34.98,27.65,19.53,-0.6,0.78,-0.7,,,,13.55,58.05,2019-07-14 16:00:00,0,0,0,14.32,8.53,,57.48,58.1,
2019,7,14,17,23.33,32.57,27.87,19.48,-0.69,-0.03,0.04,,,,19.0,62.5,2019-07-14 17:00:00,0,0,0,13.55,9.22,,58.05,53.73,
2019,7,14,18,21.28,30.17,28.53,19.44,-0.78,-0.85,0.78,,,,37.15,41.38,2019-07-14 18:00:00,0,0,0,19.0,9.75,,62.5,66.83,
2019,7,14,19,22.54,28.21,29.58,19.36,-0.11,-1.04,0.94,,,,57.85,29.38,2019-07-14 19:00:00,0,0,0,37.15,4.95,,41.38,82.07,
2019,7,14,20,23.8,26.25,27.45,19.27,0.56,-1.24,1.1,,,,59.8,22.57,2019-07-14 20:00:00,0,0,0,57.85,8.1,,29.38,78.75,
2019,7,14,21,25.06,24.3,27.77,19.19,1.23,-1.43,1.27,,,,61.02,27.9,2019-07-14 21:00:00,0,0,0,59.8,9.53,,22.57,60.6,
2019,7,14,22,16.72,45.52,24.72,18.47,1.1,-1.54,1.37,,,,27.38,26.0,2019-07-14 22:00:00,0,0,0,61.02,10.12,,27.9,46.38,
2019,7,14,23,8.39,66.74,24.57,17.74,0.97,-1.64,1.48,,,,25.52,23.62,2019-07-14 23:00:00,0,0,0,27.38,5.72,,26.0,44.4,
2019,7,15,0,0.05,87.97,22.43,17.02,0.83,-1.75,1.59,,,,22.5,25.15,2019-07-15 00:00:00,0,0,0,25.52,7.1,,23.62,30.0,
2019,7,15,1,0.03,91.5,23.39,18.13,1.22,-1.43,2.37,,,,19.85,26.65,2019-07-15 01:00:00,0,0,0,22.5,7.93,,25.15,27.93,
2019,7,15,2,0.02,95.03,23.89,19.24,1.61,-1.12,3.15,,,,18.25,35.1,2019-07-15 02:00:00,0,0,0,19.85,9.15,,26.65,27.18,
2019,7,15,3,0.0,98.56,25.22,20.34,2.0,-0.81,3.94,,,,16.15,44.73,2019-07-15 03:00:00,0,0,0,18.25,14.77,,35.1,18.68,
2019,7,15,4,0.06,93.37,24.6,19.98,1.83,-0.98,3.71,,,,23.73,49.6,2019-07-15 04:00:00,0,0,0,16.15,21.82,,44.73,9.3,
2019,7,15,5,0.12,88.18,23.73,19.61,1.66,-1.15,3.48,,,,24.43,42.5,2019-07-15 05:00:00,0,0,0,23.73,26.98,,49.6,9.85,
2019,7,15,6,0.18,82.99,25.57,19.24,1.48,-1.33,3.25,,,,33.2,35.55,2019-07-15 06:00:00,0,0,0,24.43,33.38,,42.5,12.0,
2019,7,15,7,0.26,104.93,26.62,19.54,0.59,-1.31,2.53,,,,39.88,31.78,2019-07-15 07:00:00,0,0,0,33.2,36.75,,35.55,13.53,
2019,7,15,8,0.35,126.86,26.64,19.84,-0.3,-1.3,1.81,,,,38.03,41.53,2019-07-15 08:00:00,0,0,0,39.88,40.92,,31.78,9.25,
2019,7,15,9,0.43,148.8,28.57,20.14,-1.19,-1.29,1.08,,,,35.1,46.92,2019-07-15 09:00:00,0,0,0,38.03,56.67,,41.53,14.3,
2019,7,15,10,1.33,132.31,27.77,20.3,-1.42,-0.63,1.18,,,,30.95,45.72,2019-07-15 10:00:00,0,0,0,35.1,56.1,,46.92,10.95,
2019,7,15,11,2.22,115.83,28.99,20.46,-1.66,0.03,1.27,,,,34.12,18.45,2019-07-15 11:00:00,0,0,0,30.95,54.03,,45.72,15.55,
2019,7,15,12,3.12,99.34,29.55,20.62,-1.89,0.7,1.37,,,,14.63,67.65,2019-07-15 12:00:00,0,0,0,34.12,62.28,,18.45,34.2,
2019,7,15,13,2.09,105.4,29.4,21.0,-1.62,0.62,2.12,,,,3.47,95.67,2019-07-15 13:00:00,0,0,0,14.63,37.82,,67.65,45.6,
2019,7,15,14,1.07,111.46,28.41,21.37,-1.35,0.55,2.87,,,,2.08,91.97,2019-07-15 14:00:00,0,0,0,3.47,26.12,,95.67,50.58,
2019,7,15,15,0.04,117.52,28.11,21.75,-1.08,0.47,3.61,,,,13.97,84.47,2019-07-15 15:00:00,0,0,0,2.08,14.32,,91.97,57.48,
2019,7,15,16,4.55,97.91,28.61,21.32,-0.31,-0.07,2.64,,,,49.7,67.7,2019-07-15 16:00:00,0,0,0,13.97,13.55,,84.47,58.05,
2019,7,15,17,9.06,78.29,28.05,20.9,0.46,-0.62,1.67,,,,5.12,75.12,2019-07-15 17:00:00,0,0,0,49.7,19.0,,67.7,62.5,
2019,7,15,18,13.57,58.68,28.7,20.48,1.24,-1.17,0.7,,,,4.2,74.17,2019-07-15 18:00:00,0,0,0,5.12,37.15,,75.12,41.38,
2019,7,15,19,9.05,69.55,29.71,20.43,1.4,-0.9,-0.01,,,,9.2,58.8,2019-07-15 19:00:00,0,0,0,4.2,57.85,,74.17,29.38,
2019,7,15,20,4.52,80.43,27.92,20.39,1.55,-0.64,-0.73,,,,14.2,51.12,2019-07-15 20:00:00,0,0,0,9.2,59.8,,58.8,22.57,
2019,7,15,21,0.0,91.3,28.42,20.34,1.71,-0.37,-1.44,,,,13.05,50.7,2019-07-15 21:00:00,0,0,0,14.2,61.02,,51.12,27.9,
2019,7,15,22,0.0,96.35,27.98,20.63,1.49,-0.51,-0.26,,,,9.45,36.05,2019-07-15 22:00:00,0,0,0,13.05,27.38,,50.7,26.0,
2019,7,15,23,0.0,101.39,27.12,20.92,1.27,-0.65,0.93,,,,42.43,27.2,2019-07-15 23:00:00,0,0,0,9.45,25.52,,36.05,23.62,
2019,7,16,0,0.0,106.43,26.78,21.21,1.05,-0.79,2.11,,,,23.35,25.12,2019-07-16 00:00:00,0,0,0,42.43,22.5,,27.2,25.15,
2019,7,16,1,0.18,96.61,27.31,21.16,1.06,-0.75,2.28,,,,17.15,32.7,2019-07-16 01:00:00,0,0,0,23.35,19.85,,25.12,26.65,
2019,7,16,2,0.37,86.79,29.81,21.11,1.07,-0.71,2.45,,,,19.07,39.67,2019-07-16 02:00:00,0,0,0,17.15,18.25,,32.7,35.1,
2019,7,16,3,0.55,76.96,30.99,21.06,1.08,-0.67,2.62,,,,19.43,43.7,2019-07-16 03:00:00,0,0,0,19.07,16.15,,39.67,44.73,
2019,7,16,4,0.72,73.51,29.42,21.18,1.06,-0.32,2.5,,,,34.0,35.17,2019-07-16 04:00:00,0,0,0,19.43,23.73,,43.7,49.6,
2019,7,16,5,0.89,70.06,26.75,21.31,1.05,0.02,2.38,,,,31.9,50.17,2019-07-16 05:00:00,0,0,0,34.0,24.43,,35.17,42.5,
2019,7,16,6,1.06,66.61,27.66,21.43,1.04,0.37,2.26,,,,40.75,42.45,2019-07-16 06:00:00,0,0,0,31.9,33.2,,50.17,35.55,
2019,7,16,7,3.9,63.46,29.17,21.5,1.16,-0.27,1.76,,,,46.0,42.77,2019-07-16 07:00:00,0,0,0,40.75,39.88,,42.45,31.78,
2019,7,16,8,6.75,60.31,29.7,21.56,1.28,-0.91,1.26,,,,55.8,39.83,2019-07-16 08:00:00,0,0,0,46.0,38.03,,42.77,41.53,
2019,7,16,9,9.59,57.16,28.18,21.62,1.4,-1.54,0.75,,,,57.15,42.33,2019-07-16 09:00:00,0,0,0,55.8,35.1,,39.83,46.92,
2019,7,16,10,6.48,78.69,26.59,21.99,1.43,-1.2,0.79,,,,36.35,53.15,2019-07-16 10:00:00,0,0,0,57.15,30.95,,42.33,45.72,
2019,7,16,11,3.36,100.22,26.74,22.35,1.47,-0.87,0.83,,,,35.6,39.38,2019-07-16 11:00:00,0,0,0,36.35,34.12,,53.15,18.45,
2019,7,16,12,0.24,121.75,27.55,22.72,1.5,-0.53,0.87,,,,45.77,36.6,2019-07-16 12:00:00,0,0,0,35.6,14.63,,39.38,67.65,
2019,7,16,13,12.95,96.9,25.32,22.11,1.41,-0.8,1.18,,,,25.85,49.35,2019-07-16 13:00:00,0,0,0,45.77,3.47,,36.6,95.67,
2019,7,16,14,25.66,72.06,26.49,21.5,1.32,-1.08,1.48,,,,12.38,59.5,2019-07-16 14:00:00,0,0,0,25.85,2.08,,49.35,91.97,
2019,7,16,15,38.37,47.21,29.05,20.89,1.22,-1.36,1.78,,,,6.7,64.78,2019-07-16 15:00:00,0,0,0,12.38,13.97,,59.5,84.47,
2019,7,16,16,26.41,60.33,27.01,20.72,1.5,-1.39,1.96,,,,2.7,75.05,2019-07-16 16:00:00,0,0,0,6.7,49.7,,64.78,67.7,
2019,7,16,17,14.45,73.44,27.91,20.55,1.78,-1.42,2.13,,,,2.33,75.62,2019-07-16 17:00:00,0,0,0,2.7,5.12,,75.05,75.12,
2019,7,16,18,2.49,86.56,27.27,20.38,2.06,-1.45,2.31,,,,2.52,66.68,2019-07-16 18:00:00,0,0,0,2.33,4.2,,75.62,74.17,
2019,7,16,19,5.67,100.25,28.51,20.42,2.09,-1.38,1.62,,,,4.95,50.38,2019-07-16 19:00:00,0,0,0,2.52,9.2,,66.68,58.8,
2019,7,16,20,8.86,113.95,27.78,20.47,2.13,-1.3,0.92,,,,94.35,52.88,2019-07-16 20:00:00,0,0,0,4.95,14.2,,50.38,51.12,
2019,7,16,21,12.04,127.64,26.41,20.51,2.17,-1.23,0.23,,,,112.4,48.6,2019-07-16 21:00:00,0,0,0,94.35,13.05,,52.88,50.7,
2019,7,16,22,13.87,111.68,26.18,20.62,1.42,-0.73,0.75,,,,155.45,36.17,2019-07-16 22:00:00,0,0,0,112.4,9.45,,48.6,36.05,
2019,7,16,23,15.7,95.72,27.41,20.72,0.67,-0.22,1.26,,,,51.2,31.38,2019-07-16 23:00:00,0,0,0,155.45,42.43,,36.17,27.2,
2019,7,17,0,17.54,79.76,27.02,20.82,-0.07,0.28,1.78,,,,9.07,40.95,2019-07-17 00:00:00,0,0,0,51.2,23.35,,31.38,25.12,
2019,7,17,1,22.75,69.03,28.0,20.65,-0.43,0.62,1.54,,,,5.35,38.53,2019-07-17 01:00:00,0,0,0,9.07,17.15,,40.95,32.7,
2019,7,17,2,27.97,58.29,25.9,20.47,-0.8,0.96,1.3,,,,18.27,24.93,2019-07-17 02:00:00,0,0,0,5.35,19.07,,38.53,39.67,
2019,7,17,3,33.19,47.56,25.34,20.29,-1.16,1.29,1.06,,,,19.92,35.02,2019-07-17 03:00:00,0,0,0,18.27,19.43,,24.93,43.7,
2019,7,17,4,25.88,53.3,24.25,20.49,-0.47,0.36,1.35,,,,22.07,37.27,2019-07-17 04:00:00,0,0,0,19.92,34.0,,35.02,35.17,
2019,7,17,5,18.57,59.05,25.65,20.7,0.23,-0.57,1.64,,,,21.93,41.6,2019-07-17 05:00:00,0,0,0,22.07,31.9,,37.27,50.17,
2019,7,17,6,11.27,64.79,25.44,20.91,0.92,-1.51,1.93,,,,24.17,37.57,2019-07-17 06:00:00,0,0,0,21.93,40.75,,41.6,42.45,
2019,7,17,7,8.96,68.9,25.81,20.98,1.15,-1.84,1.8,,,,32.98,29.65,2019-07-17 07:00:00,0,0,0,24.17,46.0,,37.57,42.77,
2019,7,17,8,6.66,73.01,26.94,21.05,1.39,-2.17,1.67,,,,36.75,37.12,2019-07-17 08:00:00,0,0,0,32.98,55.8,,29.65,39.83,
2019,7,17,9,4.36,77.12,28.31,21.12,1.63,-2.5,1.54,,,,52.07,37.25,2019-07-17 09:00:00,0,0,0,36.75,57.15,,37.12,42.33,
2019,7,17,10,3.01,75.37,28.26,21.08,1.56,-2.14,1.56,,,,97.32,33.62,2019-07-17 10:00:00,0,0,0,52.07,36.35,,37.25,53.15,
2019,7,17,11,1.66,73.62,25.47,21.03,1.49,-1.79,1.58,,,,100.43,21.73,2019-07-17 11:00:00,0,0,0,97.32,35.6,,33.62,39.38,
2019,7,17,12,0.31,71.86,25.95,20.99,1.42,-1.43,1.6,,,,117.3,36.88,2019-07-17 12:00:00,0,0,0,100.43,45.77,,21.73,36.6,
2019,7,17,13,0.28,104.91,26.28,21.19,1.25,-1.48,2.14,,,,74.83,33.27,2019-07-17 13:00:00,0,0,0,117.3,25.85,,36.88,49.35,
2019,7,17,14,0.24,137.96,26.73,21.38,1.08,-1.54,2.67,,,,44.67,46.25,2019-07-17 14:00:00,0,0,0,74.83,12.38,,33.27,59.5,
2019,7,17,15,0.21,171.01,27.35,21.58,0.91,-1.59,3.21,,,,13.82,87.85,2019-07-17 15:00:00,0,0,0,44.67,6.7,,46.25,64.78,
2019,7,17,16,0.65,179.21,27.05,21.57,0.9,-1.71,2.87,,,,3.55,100.42,2019-07-17 16:00:00,0,0,0,13.82,2.7,,87.85,75.05,
2019,7,17,17,1.09,187.4,28.26,21.55,0.88,-1.82,2.53,,,,3.77,99.58,2019-07-17 17:00:00,0,0,0,3.55,2.33,,100.42,75.62,
2019,7,17,18,1.53,195.6,28.55,21.54,0.87,-1.94,2.19,,,,13.43,104.08,2019-07-17 18:00:00,0,0,0,3.77,2.52,,99.58,66.68,
2019,7,17,19,2.21,163.41,26.73,21.58,0.9,-1.79,1.9,,,,8.1,87.85,2019-07-17 19:00:00,0,0,0,13.43,4.95,,104.08,50.38,
2019,7,17,20,2.89,131.23,27.33,21.61,0.93,-1.64,1.62,,,,22.55,76.73,2019-07-17 20:00:00,0,0,0,8.1,94.35,,87.85,52.88,
2019,7,17,21,3.57,99.04,27.63,21.65,0.96,-1.48,1.34,,,,27.82,36.0,2019-07-17 21:00:00,0,0,0,22.55,112.4,,76.73,48.6,
2019,7,17,22,13.62,84.42,26.92,21.53,0.87,-1.33,1.09,,,,26.5,21.68,2019-07-17 22:00:00,0,0,0,27.82,155.45,,36.0,36.17,
2019,7,17,23,23.67,69.81,26.83,21.4,0.79,-1.18,0.84,,,,27.77,28.4,2019-07-17 23:00:00,0,0,0,26.5,51.2,,21.68,31.38,
2019,7,18,0,33.72,55.19,27.18,21.28,0.71,-1.03,0.59,0.97,1.76,0.55,14.75,53.1,2019-07-18 00:00:00,1,1,1,27.77,9.07,,28.4,40.95,
2019,7,18,1,22.6,58.09,26.14,21.38,0.95,-1.34,1.26,0.97,1.76,0.55,9.97,53.75,2019-07-18 01:00:00,1,1,1,14.75,5.35,,53.1,38.53,
2019,7,18,2,11.47,60.98,25.68,21.47,1.2,-1.65,1.92,0.97,1.76,0.55,13.47,54.45,2019-07-18 02:00:00,1,1,1,9.97,18.27,,53.75,24.93,
2019,7,18,3,0.35,63.87,25.8,21.56,1.44,-1.96,2.59,0.97,1.76,0.55,12.63,61.55,2019-07-18 03:00:00,1,1,1,13.47,19.92,,54.45,35.02,
2019,7,18,4,3.8,59.36,25.82,21.15,1.64,-2.02,2.73,0.97,1.76,0.55,9.32,63.58,2019-07-18 04:00:00,1,1,1,12.63,22.07,,61.55,37.27,
2019,7,18,5,7.24,54.85,26.51,20.73,1.84,-2.07,2.87,0.97,1.76,0.55,12.77,61.0,2019-07-18 05:00:00,1,1,1,9.32,21.93,,63.58,41.6,
2019,7,18,6,10.69,50.35,26.75,20.32,2.04,-2.13,3.0,0.97,1.76,0.55,23.7,44.77,2019-07-18 06:00:00,1,1,1,12.77,24.17,,61.0,37.57,
2019,7,18,7,7.31,55.81,26.22,20.42,2.78,-2.28,3.35,0.97,1.76,0.55,45.15,26.2,2019-07-18 07:00:00,1,1,1,23.7,32.98,,44.77,29.65,
2019,7,18,8,3.94,61.27,25.51,20.53,3.53,-2.42,3.7,0.97,1.76,0.55,46.67,42.53,2019-07-18 08:00:00,1,1,1,45.15,36.75,,26.2,37.12,
2019,7,18,9,0.56,66.73,25.5,20.63,4.28,-2.57,4.04,0.72,1.97,0.36,36.43,83.47,2019-07-18 09:00:00,1,1,1,46.67,52.07,,42.53,37.25,
2019,7,18,10,0.37,71.42,26.06,20.68,3.84,-2.08,3.29,0.72,1.97,0.36,55.2,73.12,2019-07-18 10:00:00,1,1,1,36.43,97.32,,83.47,33.62,
2019,7,18,11,0.19,76.1,26.27,20.73,3.4,-1.59,2.54,0.72,1.97,0.36,75.85,63.8,2019-07-18 11:00:00,1,1,1,55.2,100.43,,73.12,21.73,
2019,7,18,12,0.0,80.78,26.3,20.79,2.96,-1.1,1.79,0.72,1.97,0.36,71.03,62.27,2019-07-18 12:00:00,1,1,1,75.85,117.3,,63.8,36.88,
2019,7,18,13,4.33,76.13,25.33,20.98,2.63,-0.98,2.22,0.72,1.97,0.36,53.5,67.72,2019-07-18 13:00:00,1,1,1,71.03,74.83,,62.27,33.27,
2019,7,18,14,8.67,71.47,25.63,21.17,2.3,-0.87,2.66,0.72,1.97,0.36,13.05,111.32,2019-07-18 14:00:00,1,1,1,53.5,44.67,,67.72,46.25,
2019,7,18,15,13.0,66.81,26.39,21.36,1.97,-0.76,3.1,0.72,1.97,0.36,4.05,106.9,2019-07-18 15:00:00,1,1,1,13.05,13.82,,111.32,87.85,
2019,7,18,16,24.45,56.29,26.35,20.92,1.49,-1.11,2.71,0.72,1.97,0.36,3.3,98.2,2019-07-18 16:00:00,1,1,1,4.05,3.55,,106.9,100.42,
2019,7,18,17,35.9,45.77,25.78,20.47,1.0,-1.45,2.32,0.72,1.97,0.36,2.27,97.0,2019-07-18 17:00:00,1,1,1,3.3,3.77,,98.2,99.58,
2019,7,18,18,47.35,35.24,25.6,20.02,0.51,-1.8,1.93,0.72,1.97,0.36,2.68,95.12,2019-07-18 18:00:00,1,1,1,2.27,13.43,,97.0,104.08,
2019,7,18,19,38.08,36.34,26.14,19.24,-0.21,-1.56,2.01,0.72,1.97,0.36,1.45,89.6,2019-07-18 19:00:00,1,1,1,2.68,8.1,,95.12,87.85,
2019,7,18,20,28.8,37.44,25.09,18.46,-0.93,-1.33,2.08,0.72,1.97,0.36,7.95,74.88,2019-07-18 20:00:00,1,1,1,1.45,22.55,,89.6,76.73,
2019,7,18,21,19.52,38.53,25.69,17.68,-1.66,-1.1,2.16,0.72,1.97,0.36,3.82,76.5,2019-07-18 21:00:00,1,1,1,7.95,27.82,,74.88,36.0,
2019,7,18,22,13.17,45.58,26.05,17.76,-0.91,-0.92,1.83,0.72,1.97,0.36,2.62,56.1,2019-07-18 22:00:00,1,1,1,3.82,26.5,,76.5,21.68,
2019,7,18,23,6.83,52.63,25.88,17.83,-0.17,-0.74,1.5,0.72,1.97,0.36,2.05,53.35,2019-07-18 23:00:00,1,1,1,2.62,27.77,,56.1,28.4,
2019,7,21,0,0.0,93.47,16.8,14.31,1.18,-0.75,5.08,,1.14,,2.33,38.25,2019-07-21 00:00:00,0,1,0,2.05,14.75,,53.35,53.1,
2019,7,21,1,0.01,95.68,16.82,14.46,1.2,-0.84,4.93,,1.14,,2.47,41.85,2019-07-21 01:00:00,0,1,0,2.33,9.97,,38.25,53.75,
2019,7,21,2,0.02,97.89,18.63,14.61,1.22,-0.94,4.77,,1.14,,4.78,41.6,2019-07-21 02:00:00,0,1,0,2.47,13.47,,41.85,54.45,
2019,7,21,3,0.03,100.1,17.64,14.76,1.24,-1.03,4.62,,1.14,,12.15,41.5,2019-07-21 03:00:00,0,1,0,4.78,12.63,,41.6,61.55,
2019,7,21,4,0.07,96.18,16.68,14.25,1.35,-1.15,4.7,,1.14,,16.98,33.27,2019-07-21 04:00:00,0,1,0,12.15,9.32,,41.5,63.58,
2019,7,21,5,0.12,92.26,14.62,13.73,1.46,-1.28,4.79,,1.14,,25.58,31.38,2019-07-21 05:00:00,0,1,0,16.98,12.77,,33.27,61.0,
2019,7,21,6,0.16,88.34,15.42,13.22,1.57,-1.4,4.87,,1.14,,37.2,38.9,2019-07-21 06:00:00,0,1,0,25.58,23.7,,31.38,44.77,
2019,7,21,7,0.11,101.92,14.31,13.35,0.83,-1.33,4.14,,1.14,,48.97,126.08,2019-07-21 07:00:00,0,1,0,37.2,45.15,,38.9,26.2,
2019,7,21,8,0.05,115.51,15.61,13.49,0.09,-1.26,3.4,,1.14,,54.38,22.35,2019-07-21 08:00:00,0,1,0,48.97,46.67,,126.08,42.53,
2019,7,21,9,0.0,129.1,15.29,13.62,-0.66,-1.2,2.66,,1.14,,64.85,24.3,2019-07-21 09:00:00,0,1,0,54.38,36.43,,22.35,83.47,
2019,7,21,10,0.0,173.36,13.57,13.83,-0.94,-0.89,2.87,,1.14,,44.47,22.7,2019-07-21 10:00:00,0,1,0,64.85,55.2,,24.3,73.12,
2019,7,21,11,0.0,217.62,12.38,14.04,-1.23,-0.58,3.08,,1.14,,32.55,35.27,2019-07-21 11:00:00,0,1,0,44.47,75.85,,22.7,63.8,
