year,month,day,hour,O3_forecast,NO2_forecast,T_forecast,q_forecast,u_forecast,v_forecast,w_forecast,NO2_satellite,HCHO_satellite,ratio_satellite,O3_target,NO2_target,datetime,NO2_sat_flag,HCHO_sat_flag,ratio_sat_flag,O3_target_lag1,O3_target_lag24,O3_target_lag168,NO2_target_lag1,NO2_target_lag24,NO2_target_lag168
2019,7,10,13,29.16,62.67,11.8,20.78,-1.77,-0.18,2.05,0.61,0.19,3.29,35.03,13.72,2019-07-10 13:00:00,1,1,1,43.83,,,10.9,,
2019,7,10,14,28.91,55.07,10.48,20.13,-1.4,0.07,1.96,0.61,0.19,3.29,21.5,19.88,2019-07-10 14:00:00,1,1,1,35.03,,,13.72,,
2019,7,10,15,28.66,47.47,9.43,19.49,-1.03,0.32,1.87,0.61,0.19,3.29,15.28,28.68,2019-07-10 15:00:00,1,1,1,21.5,,,19.88,,
2019,7,10,16,30.24,50.37,10.33,19.55,-1.32,0.74,2.21,0.61,0.19,3.29,15.92,28.42,2019-07-10 16:00:00,1,1,1,15.28,,,28.68,,
2019,7,10,17,31.81,53.26,9.09,19.61,-1.61,1.16,2.54,0.61,0.19,3.29,14.4,31.83,2019-07-10 17:00:00,1,1,1,15.92,,,28.42,,
2019,7,10,18,33.39,56.16,15.1,19.66,-1.91,1.58,2.88,0.61,0.19,3.29,4.07,33.57,2019-07-10 18:00:00,1,1,1,14.4,,,31.83,,
2019,7,10,19,24.47,65.09,15.08,19.53,-2.48,1.62,2.4,0.61,0.19,3.29,0.43,33.92,2019-07-10 19:00:00,1,1,1,4.07,,,33.57,,
2019,7,10,20,15.55,74.01,13.93,19.4,-3.05,1.66,1.93,0.61,0.19,3.29,0.7,35.98,2019-07-10 20:00:00,1,1,1,0.43,,,33.92,,
2019,7,10,21,6.63,82.94,13.13,19.27,-3.62,1.7,1.46,0.61,0.19,3.29,4.62,29.4,2019-07-10 21:00:00,1,1,1,0.7,,,35.98,,
2019,7,10,22,4.68,83.78,12.78,19.27,-3.45,1.51,1.7,0.61,0.19,3.29,6.3,21.15,2019-07-10 22:00:00,1,1,1,4.62,,,29.4,,
2019,7,10,23,2.73,84.62,13.21,19.28,-3.28,1.33,1.95,0.61,0.19,3.29,8.1,17.35,2019-07-10 23:00:00,1,1,1,6.3,,,21.15,,
2019,7,11,0,0.79,85.47,12.41,19.28,-3.11,1.14,2.2,0.23,0.94,0.24,6.85,16.4,2019-07-11 00:00:00,1,1,1,8.1,3.2,,17.35,22.75,
2019,7,11,1,0.93,93.49,13.36,19.46,-2.5,0.7,1.87,0.23,0.94,0.24,4.58,18.35,2019-07-11 01:00:00,1,1,1,6.85,3.77,,16.4,16.7,
2019,7,11,2,1.07,101.51,15.49,19.64,-1.9,0.26,1.54,0.23,0.94,0.24,3.02,21.92,2019-07-11 02:00:00,1,1,1,4.58,10.05,,18.35,19.73,
2019,7,11,3,1.21,109.53,16.53,19.82,-1.29,-0.18,1.21,0.23,0.94,0.24,5.93,22.38,2019-07-11 03:00:00,1,1,1,3.02,56.85,,21.92,28.8,
2019,7,11,4,0.81,112.99,13.77,20.6,-1.63,-0.5,1.12,0.23,0.94,0.24,9.4,18.45,2019-07-11 04:00:00,1,1,1,5.93,9.08,,22.38,27.5,
2019,7,11,5,0.41,116.45,13.68,21.38,-1.96,-0.82,1.03,0.23,0.94,0.24,16.0,12.47,2019-07-11 05:00:00,1,1,1,9.4,17.67,,18.45,23.12,
2019,7,11,6,0.01,119.91,13.25,22.15,-2.3,-1.15,0.93,0.23,0.94,0.24,24.28,10.0,2019-07-11 06:00:00,1,1,1,16.0,27.57,,12.47,15.57,
2019,7,11,7,0.0,116.24,13.06,22.1,-2.5,-0.95,0.67,0.23,0.94,0.24,31.3,10.12,2019-07-11 07:00:00,1,1,1,24.28,40.23,,10.0,12.6,
2019,7,11,8,0.0,112.56,14.76,22.06,-2.71,-0.75,0.4,0.23,0.94,0.24,36.75,9.12,2019-07-11 08:00:00,1,1,1,31.3,41.38,,10.12,11.43,
2019,7,11,9,0.0,108.88,15.95,22.01,-2.92,-0.55,0.13,0.23,0.94,0.24,44.67,8.1,2019-07-11 09:00:00,1,1,1,36.75,45.32,,9.12,9.95,
2019,7,11,10,0.01,102.95,14.08,21.93,-2.5,-0.25,0.46,0.23,0.94,0.24,51.55,7.83,2019-07-11 10:00:00,1,1,1,44.67,49.62,,8.1,10.25,
2019,7,11,11,0.01,97.01,11.9,21.85,-2.09,0.06,0.79,0.23,0.94,0.24,52.98,8.82,2019-07-11 11:00:00,1,1,1,51.55,49.28,,7.83,10.4,
2019,7,11,12,0.02,91.08,12.52,21.77,-1.68,0.37,1.12,0.23,0.94,0.24,49.88,12.57,2019-07-11 12:00:00,1,1,1,52.98,43.83,,8.82,10.9,
2019,7,11,13,0.01,98.63,10.64,21.84,-1.83,0.38,0.83,0.23,0.94,0.24,47.0,16.25,2019-07-11 13:00:00,1,1,1,49.88,35.03,,12.57,13.72,
2019,7,11,14,0.01,106.18,15.53,21.9,-1.97,0.38,0.53,0.23,0.94,0.24,35.68,21.75,2019-07-11 14:00:00,1,1,1,47.0,21.5,,16.25,19.88,
2019,7,11,15,0.0,113.72,15.82,21.97,-2.12,0.39,0.24,0.23,0.94,0.24,37.62,16.77,2019-07-11 15:00:00,1,1,1,35.68,15.28,,21.75,28.68,
2019,7,11,16,0.0,135.23,14.43,22.42,-2.13,0.35,0.3,0.23,0.94,0.24,26.75,20.8,2019-07-11 16:00:00,1,1,1,37.62,15.92,,16.77,28.42,
2019,7,11,17,0.0,156.74,14.85,22.88,-2.14,0.3,0.36,0.23,0.94,0.24,16.1,29.52,2019-07-11 17:00:00,1,1,1,26.75,14.4,,20.8,31.83,
2019,7,11,18,0.0,178.25,11.18,23.33,-2.15,0.26,0.42,0.23,0.94,0.24,14.23,23.88,2019-07-11 18:00:00,1,1,1,16.1,4.07,,29.52,33.57,
2019,7,11,19,0.84,141.3,12.37,22.77,-2.45,0.01,0.39,0.23,0.94,0.24,11.62,23.12,2019-07-11 19:00:00,1,1,1,14.23,0.43,,23.88,33.92,
2019,7,11,20,1.68,104.36,14.08,22.2,-2.75,-0.24,0.36,0.23,0.94,0.24,29.0,22.72,2019-07-11 20:00:00,1,1,1,11.62,0.7,,23.12,35.98,
2019,7,11,21,2.52,67.41,15.18,21.63,-3.06,-0.48,0.33,0.23,0.94,0.24,4.1,22.8,2019-07-11 21:00:00,1,1,1,29.0,4.62,,22.72,29.4,
2019,7,11,22,3.46,68.68,14.6,21.07,-2.44,-0.18,0.53,0.23,0.94,0.24,1.27,31.55,2019-07-11 22:00:00,1,1,1,4.1,6.3,,22.8,21.15,
2019,7,11,23,4.39,69.96,14.99,20.5,-1.83,0.13,0.73,0.23,0.94,0.24,1.2,29.82,2019-07-11 23:00:00,1,1,1,1.27,8.1,,31.55,17.35,
2019,7,12,0,5.33,71.23,17.73,19.94,-1.22,0.44,0.93,0.38,1.55,0.24,5.88,28.45,2019-07-12 00:00:00,1,1,1,1.2,6.85,,29.82,16.4,
2019,7,12,1,13.45,59.99,15.22,19.83,-1.29,0.08,0.93,0.38,1.55,0.24,7.47,23.9,2019-07-12 01:00:00,1,1,1,5.88,4.58,,28.45,18.35,
2019,7,12,2,21.57,48.75,16.03,19.72,-1.36,-0.28,0.94,0.38,1.55,0.24,4.2,25.88,2019-07-12 02:00:00,1,1,1,7.47,3.02,,23.9,21.92,
2019,7,12,3,29.69,37.51,18.48,19.61,-1.44,-0.64,0.95,0.38,1.55,0.24,0.65,22.08,2019-07-12 03:00:00,1,1,1,4.2,5.93,,25.88,22.38,
2019,7,12,4,26.5,39.03,17.32,19.77,-1.69,-0.39,0.69,0.38,1.55,0.24,2.27,15.8,2019-07-12 04:00:00,1,1,1,0.65,9.4,,22.08,18.45,
2019,7,12,5,23.3,40.55,19.93,19.94,-1.94,-0.13,0.43,0.38,1.55,0.24,4.42,10.43,2019-07-12 05:00:00,1,1,1,2.27,16.0,,15.8,12.47,
2019,7,12,6,20.1,42.08,19.78,20.11,-2.2,0.13,0.17,0.38,1.55,0.24,7.6,8.22,2019-07-12 06:00:00,1,1,1,4.42,24.28,,10.43,10.0,
2019,7,12,7,15.98,43.28,16.08,20.03,-1.48,-0.07,0.49,0.38,1.55,0.24,9.12,7.55,2019-07-12 07:00:00,1,1,1,7.6,31.3,,8.22,10.12,
2019,7,12,8,11.85,44.48,16.83,19.95,-0.76,-0.26,0.82,0.38,1.55,0.24,12.6,7.12,2019-07-12 08:00:00,1,1,1,9.12,36.75,,7.55,9.12,
2019,7,12,9,7.72,45.69,15.92,19.87,-0.04,-0.46,1.15,0.38,1.55,0.24,17.35,7.65,2019-07-12 09:00:00,1,1,1,12.6,44.67,,7.12,8.1,
2019,7,12,10,5.21,49.88,16.55,19.97,-0.94,-0.68,0.56,0.38,1.55,0.24,23.65,8.27,2019-07-12 10:00:00,1,1,1,17.35,51.55,,7.65,7.83,
2019,7,12,11,2.7,54.08,19.75,20.07,-1.85,-0.89,-0.03,0.38,1.55,0.24,28.55,9.47,2019-07-12 11:00:00,1,1,1,23.65,52.98,,8.27,8.82,
2019,7,12,12,0.19,58.28,17.74,20.18,-2.75,-1.11,-0.63,0.38,1.55,0.24,31.95,9.32,2019-07-12 12:00:00,1,1,1,28.55,49.88,,9.47,12.57,
2019,7,12,13,5.3,52.27,15.98,20.28,-2.31,-0.75,-0.2,0.38,1.55,0.24,36.28,11.75,2019-07-12 13:00:00,1,1,1,31.95,47.0,,9.32,16.25,
2019,7,12,14,10.4,46.26,16.14,20.38,-1.88,-0.39,0.22,0.38,1.55,0.24,29.42,15.0,2019-07-12 14:00:00,1,1,1,36.28,35.68,,11.75,21.75,
2019,7,12,15,15.51,40.25,16.95,20.49,-1.44,-0.03,0.65,0.38,1.55,0.24,24.22,19.3,2019-07-12 15:00:00,1,1,1,29.42,37.62,,15.0,16.77,
2019,7,12,16,10.34,55.32,19.27,20.71,-1.19,0.24,0.63,0.38,1.55,0.24,16.8,27.65,2019-07-12 16:00:00,1,1,1,24.22,26.75,,19.3,20.8,
2019,7,12,17,5.17,70.4,19.19,20.93,-0.94,0.51,0.61,0.38,1.55,0.24,8.45,36.1,2019-07-12 17:00:00,1,1,1,16.8,16.1,,27.65,29.52,
2019,7,12,18,0.0,85.47,20.0,21.15,-0.69,0.79,0.6,0.38,1.55,0.24,51.2,38.27,2019-07-12 18:00:00,1,1,1,8.45,14.23,,36.1,23.88,
2019,7,12,19,1.88,78.43,17.5,21.1,-0.01,0.41,0.55,0.38,1.55,0.24,135.15,35.25,2019-07-12 19:00:00,1,1,1,51.2,11.62,,38.27,23.12,
2019,7,12,20,3.76,71.39,18.01,21.04,0.66,0.03,0.51,0.38,1.55,0.24,56.5,37.85,2019-07-12 20:00:00,1,1,1,135.15,29.0,,35.25,22.72,
2019,7,12,21,5.64,64.35,19.5,20.99,1.34,-0.34,0.46,0.38,1.55,0.24,6.78,38.1,2019-07-12 21:00:00,1,1,1,56.5,4.1,,37.85,22.8,
2019,7,12,22,4.39,63.96,21.59,20.98,1.5,-0.87,0.09,0.38,1.55,0.24,9.43,13.25,2019-07-12 22:00:00,1,1,1,6.78,1.27,,38.1,31.55,
2019,7,12,23,3.14,63.57,21.52,20.97,1.66,-1.4,-0.28,0.38,1.55,0.24,9.0,12.07,2019-07-12 23:00:00,1,1,1,9.43,1.2,,13.25,29.82,
2019,7,17,0,3.52,117.18,26.45,20.74,-1.16,-1.42,2.4,,,,7.83,28.02,2019-07-17 00:00:00,0,0,0,9.0,5.88,,12.07,28.45,
2019,7,17,1,7.05,102.15,27.57,20.64,-1.39,-0.86,1.93,,,,17.43,16.77,2019-07-17 01:00:00,0,0,0,7.83,7.47,,28.02,23.9,
2019,7,17,2,10.58,87.13,26.03,20.53,-1.61,-0.29,1.46,,,,33.33,9.9,2019-07-17 02:00:00,0,0,0,17.43,4.2,,16.77,25.88,
2019,7,17,3,14.11,72.1,25.05,20.42,-1.84,0.28,0.99,,,,25.12,15.72,2019-07-17 03:00:00,0,0,0,33.33,0.65,,9.9,22.08,
2019,7,17,4,10.05,75.19,23.85,20.64,-1.04,-0.29,0.98,,,,21.27,20.35,2019-07-17 04:00:00,0,0,0,25.12,2.27,,15.72,15.8,
2019,7,17,5,6.0,78.28,25.51,20.86,-0.24,-0.87,0.97,,,,19.23,25.12,2019-07-17 05:00:00,0,0,0,21.27,4.42,,20.35,10.43,
2019,7,17,6,1.94,81.36,25.71,21.08,0.57,-1.44,0.97,,,,19.93,28.4,2019-07-17 06:00:00,0,0,0,19.23,7.6,,25.12,8.22,
2019,7,17,7,6.94,77.53,25.29,21.04,0.94,-1.74,0.83,,,,27.23,27.1,2019-07-17 07:00:00,0,0,0,19.93,9.12,,28.4,7.55,
2019,7,17,8,11.94,73.71,27.3,21.0,1.32,-2.05,0.69,,,,60.12,19.55,2019-07-17 08:00:00,0,0,0,27.23,12.6,,27.1,7.12,
2019,7,17,9,16.94,69.88,27.74,20.96,1.69,-2.35,0.55,,,,90.45,14.15,2019-07-17 09:00:00,0,0,0,60.12,17.35,,19.55,7.65,
2019,7,17,10,11.4,71.05,27.48,20.9,1.6,-2.03,0.65,,,,108.95,13.95,2019-07-17 10:00:00,0,0,0,90.45,23.65,,14.15,8.27,
2019,7,17,11,5.86,72.23,25.01,20.84,1.51,-1.7,0.75,,,,80.65,12.7,2019-07-17 11:00:00,0,0,0,108.95,28.55,,13.95,9.47,
2019,7,17,12,0.32,73.41,25.76,20.78,1.42,-1.37,0.85,,,,80.67,11.3,2019-07-17 12:00:00,0,0,0,80.65,31.95,,12.7,9.32,
2019,7,17,13,0.34,98.54,26.13,20.92,1.3,-1.4,1.18,,,,59.85,14.15,2019-07-17 13:00:00,0,0,0,80.67,36.28,,11.3,11.75,
2019,7,17,14,0.36,123.68,26.15,21.07,1.18,-1.42,1.5,,,,46.25,17.5,2019-07-17 14:00:00,0,0,0,59.85,29.42,,14.15,15.0,
2019,7,17,15,0.38,148.82,27.58,21.21,1.05,-1.45,1.82,,,,35.9,26.35,2019-07-17 15:00:00,0,0,0,46.25,24.22,,17.5,19.3,
2019,7,17,16,0.26,200.37,26.64,21.47,1.08,-1.5,1.45,,,,18.05,37.92,2019-07-17 16:00:00,0,0,0,35.9,16.8,,26.35,27.65,
2019,7,17,17,0.13,251.93,28.07,21.73,1.11,-1.56,1.07,,,,16.45,38.42,2019-07-17 17:00:00,0,0,0,18.05,8.45,,37.92,36.1,
2019,7,17,18,0.0,303.48,28.47,21.99,1.13,-1.62,0.69,,,,67.05,43.85,2019-07-17 18:00:00,0,0,0,16.45,51.2,,38.42,38.27,
2019,7,17,19,0.01,255.6,27.45,22.01,1.17,-1.56,0.85,,,,101.72,52.0,2019-07-17 19:00:00,0,0,0,67.05,135.15,,43.85,35.25,
2019,7,17,20,0.02,207.71,27.42,22.04,1.2,-1.49,1.0,,,,5.7,51.57,2019-07-17 20:00:00,0,0,0,101.72,56.5,,52.0,37.85,
2019,7,17,21,0.03,159.83,27.95,22.07,1.24,-1.43,1.16,,,,86.42,46.2,2019-07-17 21:00:00,0,0,0,5.7,6.78,,51.57,38.1,
2019,7,17,22,11.3,129.08,26.72,21.46,1.13,-1.2,1.19,,,,26.35,15.47,2019-07-17 22:00:00,0,0,0,86.42,9.43,,46.2,13.25,
2019,7,17,23,22.57,98.33,26.63,20.85,1.03,-0.97,1.21,,,,28.15,13.25,2019-07-17 23:00:00,0,0,0,26.35,9.0,,15.47,12.07,
2019,7,18,0,33.85,67.58,26.86,20.24,0.92,-0.74,1.24,,1.87,,18.5,20.12,2019-07-18 00:00:00,0,1,0,28.15,7.83,,13.25,28.02,
2019,7,18,1,22.57,70.48,25.83,20.59,1.11,-1.17,1.55,,1.87,,11.23,34.97,2019-07-18 01:00:00,0,1,0,18.5,17.43,,20.12,16.77,
2019,7,18,2,11.29,73.37,25.4,20.95,1.29,-1.59,1.86,,1.87,,10.18,39.93,2019-07-18 02:00:00,0,1,0,11.23,33.33,,34.97,9.9,
2019,7,18,3,0.01,76.26,25.84,21.3,1.48,-2.02,2.17,,1.87,,9.52,47.3,2019-07-18 03:00:00,0,1,0,10.18,25.12,,39.93,15.72,
2019,7,18,4,2.4,69.88,25.82,21.09,1.71,-2.09,2.11,,1.87,,11.0,41.6,2019-07-18 04:00:00,0,1,0,9.52,21.27,,47.3,20.35,
2019,7,18,5,4.79,63.5,26.39,20.88,1.95,-2.15,2.05,,1.87,,15.97,38.95,2019-07-18 05:00:00,0,1,0,11.0,19.23,,41.6,25.12,
2019,7,18,6,7.19,57.12,26.43,20.67,2.18,-2.22,1.98,,1.87,,28.55,25.4,2019-07-18 06:00:00,0,1,0,15.97,19.93,,38.95,28.4,
2019,7,18,7,5.25,59.23,26.12,20.56,2.9,-2.29,2.56,,1.87,,50.9,20.38,2019-07-18 07:00:00,0,1,0,28.55,27.23,,25.4,27.1,
2019,7,18,8,3.31,61.33,25.24,20.45,3.62,-2.37,3.13,,1.87,,74.85,17.1,2019-07-18 08:00:00,0,1,0,50.9,60.12,,20.38,19.55,
2019,7,18,9,1.37,63.44,25.26,20.34,4.35,-2.44,3.7,,2.76,,107.83,21.2,2019-07-18 09:00:00,0,1,0,74.85,90.45,,17.1,14.15,
2019,7,18,10,0.91,75.49,26.21,20.5,3.91,-1.94,2.7,,2.76,,99.7,29.35,2019-07-18 10:00:00,0,1,0,107.83,108.95,,21.2,13.95,
2019,7,18,11,0.46,87.54,26.34,20.66,3.47,-1.44,1.71,,2.76,,79.55,32.42,2019-07-18 11:00:00,0,1,0,99.7,80.65,,29.35,12.7,
2019,7,18,12,0.0,99.59,26.22,20.82,3.03,-0.93,0.72,,2.76,,45.97,37.0,2019-07-18 12:00:00,0,1,0,79.55,80.67,,32.42,11.3,
2019,7,18,13,0.36,110.72,25.3,21.0,2.64,-0.78,0.98,,2.76,,66.0,28.0,2019-07-18 13:00:00,0,1,0,45.97,59.85,,37.0,14.15,
2019,7,18,14,0.71,121.86,25.51,21.17,2.25,-0.62,1.25,,2.76,,29.02,44.48,2019-07-18 14:00:00,0,1,0,66.0,46.25,,28.0,17.5,
2019,7,18,15,1.07,132.99,26.35,21.34,1.86,-0.47,1.51,,2.76,,7.55,60.72,2019-07-18 15:00:00,0,1,0,29.02,35.9,,44.48,26.35,
2019,7,18,16,13.41,104.7,26.24,20.77,1.25,-0.97,1.44,,2.76,,7.33,50.9,2019-07-18 16:00:00,0,1,0,7.55,18.05,,60.72,37.92,
2019,7,18,17,25.74,76.41,25.46,20.2,0.64,-1.47,1.37,,2.76,,6.92,49.58,2019-07-18 17:00:00,0,1,0,7.33,16.45,,50.9,38.42,
2019,7,18,18,38.08,48.13,26.35,19.63,0.03,-1.97,1.3,,2.76,,7.2,52.8,2019-07-18 18:00:00,0,1,0,6.92,67.05,,49.58,43.85,
2019,7,18,19,31.15,47.31,26.2,18.85,-0.38,-1.71,1.65,,2.76,,6.97,49.12,2019-07-18 19:00:00,0,1,0,7.2,101.72,,52.8,52.0,
2019,7,18,20,24.21,46.5,25.16,18.08,-0.79,-1.45,2.0,,2.76,,6.4,41.67,2019-07-18 20:00:00,0,1,0,6.97,5.7,,49.12,51.57,
2019,7,18,21,17.28,45.68,25.6,17.3,-1.2,-1.19,2.34,,2.76,,7.77,48.1,2019-07-18 21:00:00,0,1,0,6.4,86.42,,41.67,46.2,
2019,7,18,22,11.7,48.75,25.93,17.48,-0.44,-0.83,1.67,,2.76,,9.12,38.27,2019-07-18 22:00:00,0,1,0,7.77,26.35,,48.1,15.47,
2019,7,18,23,6.12,51.82,25.93,17.65,0.32,-0.48,1.0,,2.76,,8.85,32.1,2019-07-18 23:00:00,0,1,0,9.12,28.15,,38.27,13.25,
2019,7,19,0,0.54,54.89,25.83,17.83,1.09,-0.12,0.33,,,,9.5,29.4,2019-07-19 00:00:00,0,0,0,8.85,18.5,,32.1,20.12,
2019,7,19,1,2.31,70.42,25.75,17.95,1.3,-0.1,1.29,,,,12.4,40.2,2019-07-19 01:00:00,0,0,0,9.5,11.23,,29.4,34.97,
2019,7,19,2,4.07,85.95,25.59,18.07,1.51,-0.07,2.25,,,,121.33,64.18,2019-07-19 02:00:00,0,0,0,12.4,10.18,,40.2,39.93,
2019,7,19,3,5.83,101.48,26.17,18.2,1.72,-0.05,3.21,,,,57.15,58.05,2019-07-19 03:00:00,0,0,0,121.33,9.52,,64.18,47.3,
2019,7,19,4,11.8,85.73,25.07,17.93,1.89,-0.83,2.88,,,,48.25,41.3,2019-07-19 04:00:00,0,0,0,57.15,11.0,,58.05,41.6,
2019,7,19,5,17.76,69.98,25.39,17.67,2.05,-1.6,2.54,,,,69.45,25.1,2019-07-19 05:00:00,0,0,0,48.25,15.97,,41.3,38.95,
2019,7,19,6,23.72,54.23,24.6,17.4,2.21,-2.38,2.2,,,,94.3,25.95,2019-07-19 06:00:00,0,0,0,69.45,28.55,,25.1,25.4,
2019,7,19,7,15.86,61.28,25.59,17.55,1.53,-2.3,1.63,,,,115.25,22.23,2019-07-19 07:00:00,0,0,0,94.3,50.9,,25.95,20.38,
2019,7,19,8,8.01,68.33,25.3,17.69,0.85,-2.21,1.06,,,,135.2,19.57,2019-07-19 08:00:00,0,0,0,115.25,74.85,,22.23,17.1,
2019,7,19,9,0.15,75.38,26.2,17.83,0.16,-2.13,0.48,,,,157.53,19.35,2019-07-19 09:00:00,0,0,0,135.2,107.83,,19.57,21.2,
2019,7,19,10,1.59,82.36,24.71,17.81,0.29,-1.92,0.72,,,,152.1,17.65,2019-07-19 10:00:00,0,0,0,157.53,99.7,,19.35,29.35,
2019,7,19,11,3.03,89.34,25.87,17.79,0.42,-1.71,0.96,,,,132.67,15.75,2019-07-19 11:00:00,0,0,0,152.1,79.55,,17.65,32.42,
2019,7,19,12,4.47,96.31,26.14,17.77,0.55,-1.5,1.19,,,,146.2,16.5,2019-07-19 12:00:00,0,0,0,132.67,45.97,,15.75,37.0,
2019,7,19,13,3.24,92.32,26.39,18.04,0.33,-1.59,1.32,,,,127.78,16.65,2019-07-19 13:00:00,0,0,0,146.2,66.0,,16.5,28.0,
2019,7,19,14,2.01,88.33,25.8,18.32,0.11,-1.68,1.45,,,,80.15,17.07,2019-07-19 14:00:00,0,0,0,127.78,29.02,,16.65,44.48,
2019,7,19,15,0.77,84.34,25.69,18.59,-0.11,-1.77,1.58,,,,46.77,21.1,2019-07-19 15:00:00,0,0,0,80.15,7.55,,17.07,60.72,
2019,7,19,16,6.88,68.38,24.46,18.45,-0.27,-2.19,1.09,,,,28.1,27.07,2019-07-19 16:00:00,0,0,0,46.77,7.33,,21.1,50.9,
2019,7,19,17,12.99,52.42,25.67,18.31,-0.44,-2.61,0.6,,,,16.78,31.48,2019-07-19 17:00:00,0,0,0,28.1,6.92,,27.07,49.58,
2019,7,19,18,19.09,36.46,24.95,18.17,-0.6,-3.03,0.11,,,,47.15,44.88,2019-07-19 18:00:00,0,0,0,16.78,7.2,,31.48,52.8,
2019,7,19,19,12.77,40.23,24.92,17.84,-0.57,-2.44,0.46,,,,30.22,41.27,2019-07-19 19:00:00,0,0,0,47.15,6.97,,44.88,49.12,
2019,7,19,20,6.45,44.01,24.44,17.52,-0.54,-1.85,0.81,,,,6.2,32.17,2019-07-19 20:00:00,0,0,0,30.22,6.4,,41.27,41.67,
2019,7,19,21,0.13,47.78,23.58,17.19,-0.5,-1.26,1.16,,,,7.32,29.2,2019-07-19 21:00:00,0,0,0,6.2,7.77,,32.17,48.1,
2019,7,19,22,0.15,47.33,24.3,16.71,0.07,-1.38,1.24,,,,4.83,33.28,2019-07-19 22:00:00,0,0,0,7.32,9.12,,29.2,38.27,
2019,7,19,23,0.17,46.88,21.69,16.23,0.63,-1.5,1.32,,,,5.7,35.58,2019-07-19 23:00:00,0,0,0,4.83,8.85,,33.28,32.1,
2019,7,20,0,0.19,46.43,21.64,15.75,1.2,-1.62,1.4,,2.35,,3.98,37.5,2019-07-20 00:00:00,0,1,0,5.7,9.5,,35.58,29.4,
2019,7,20,1,1.05,45.97,21.91,15.72,1.37,-1.44,1.46,,2.35,,4.67,35.38,2019-07-20 01:00:00,0,1,0,3.98,12.4,,37.5,40.2,
2019,7,20,2,1.92,45.51,22.07,15.68,1.54,-1.25,1.51,,2.35,,4.45,42.17,2019-07-20 02:00:00,0,1,0,4.67,121.33,,35.38,64.18,
2019,7,20,3,2.78,45.05,21.66,15.65,1.71,-1.07,1.57,,2.35,,14.67,25.93,2019-07-20 03:00:00,0,1,0,4.45,57.15,,42.17,58.05,
2019,7,20,4,1.85,63.12,21.46,16.07,1.76,-0.96,1.15,,2.35,,36.7,24.9,2019-07-20 04:00:00,0,1,0,14.67,48.25,,25.93,41.3,
2019,7,20,5,0.93,81.19,19.03,16.49,1.81,-0.86,0.72,,2.35,,56.0,23.62,2019-07-20 05:00:00,0,1,0,36.7,69.45,,24.9,25.1,
2019,7,20,6,0.0,99.26,19.44,16.91,1.85,-0.75,0.3,,2.35,,73.57,20.82,2019-07-20 06:00:00,0,1,0,56.0,94.3,,23.62,25.95,
