datetime,NO2_target,O3_target,Year,O3_forecast,NO2_forecast,T_forecast,q_forecast,u_forecast,v_forecast,w_forecast,sin_hour,cos_hour,day_of_week,is_weekend,day_of_year,SZA_deg,cosSZA,solar_elevation,cams_hourly_aluvd,cams_hourly_aluvp,photochem_index,wind_speed,wind_dir_deg,wind_sector,era5_t2m,era5_d2m,era5_tcc,era5_u10,era5_v10,era5_blh,RH,NO2_satellite_daily,HCHO_satellite_daily,ratio_satellite_daily,NO2_satellite_delta,ratio_ground,cams_hourly_co,cams_hourly_hcho,cams_hourly_no2,cams_hourly_no,cams_hourly_go3,cams_hourly_so2,cams_hourly_tcco,cams_hourly_tchcho,cams_hourly_tcno2,cams_hourly_tc_no,cams_hourly_gtco3,cams_hourly_tcso2,cams_hourly_bcaod550,cams_hourly_pm1,cams_hourly_pm2p5,cams_hourly_pm10,cams_hourly_sp,cams_hourly_aod550,cams_hourly_no2_delta,cams_hourly_go3_delta,NO2_target_lag1,NO2_target_lag24,O3_target_lag1,sunset_flag,NO2_satellite_daily_filled_broadcast,HCHO_satellite_daily_filled_broadcast,ratio_satellite_daily_filled_broadcast
2019-07-22,27.85,6.4,2019.0,0.0,243.44,16.25,14.03,2.63,-1.53,1.41,0.0,1.0,0.0,0.0,203.0,131.05742851851008,-0.6568151573531533,-41.057428518510086,0.111566365,0.10218471,-0.0732784795827943,3.0426633070387528,300.18866362107525,7.0,302.5406,299.97974,0.1977098,-2.138733,0.39105773,151.81061,86.13927290622297,0.42,2.55,0.16,0.0,8.015217464307835,1.1008772e-06,5.4226117e-09,4.3463412e-08,2.4377313e-08,1.2605645e-09,4.786897e-08,0.0010242078,5.2624e-06,9.582521e-06,8.5055603e-07,0.006019149,1.1131402e-05,0.025657095,1.4745962e-07,1.9902694e-07,2.6458252e-07,97453.25,1.183713,-7.460354333333341e-09,-3.555425500000001e-09,26.38,33.33,8.85,1.0,0.42,2.55,0.16
2019-07-23,23.7,5.5,2019.0,29.3,62.61,13.09,10.93,-0.78,-1.29,1.64,0.0,1.0,1.0,0.0,204.0,131.26416834106405,-0.6595317130450061,-41.26416834106406,0.11107153,0.10168213,-0.0732551964514297,1.5074813431681335,31.159304508344405,1.0,303.37018,300.68365,0.8897683,-0.83247185,-0.12625319,32.748276,85.58624915499618,0.41666666666666663,3.36,0.18625,0.0,5.873805908396809,1.4161171e-06,5.8735967e-09,3.4500367e-08,5.2157016e-08,4.88101e-10,5.0322104e-08,0.0009833595,6.0679195e-06,8.444762e-06,2.3963757e-06,0.0060264207,1.1294184e-05,0.032849956,1.9549128e-07,2.4199886e-07,3.3269095e-07,97341.06,1.2648516,-1.2640511000000008e-08,-3.6308493333333287e-10,25.72,29.1,4.55,1.0,0.4941946428571429,3.36,0.3135987698412695
2019-07-24,44.42,15.92,2019.0,5.55,143.92,13.39,13.54,-0.94,-1.63,0.88,0.0,1.0,2.0,0.0,205.0,131.4768420956442,-0.6623172799196091,-41.476842095644194,0.11057359,0.10117453,-0.073234799359746,1.881621641032012,29.971494932072687,1.0,304.0824,300.9322,0.79817533,1.9275702,-0.984869,182.69766,83.37122061043577,0.41333333333333333,2.9516666666666667,0.2125,0.0,2.5939440923331887,2.1715375e-06,5.1130304e-09,1.3262915e-08,1.4053667e-07,4.507392e-11,5.650965e-08,0.0009989201,6.231893e-06,7.4996588e-06,5.052276e-06,0.006006792,1.07176975e-05,0.034133404,2.4684056e-07,2.9687544e-07,4.119122e-07,97023.125,1.2643785,-1.4402217333333333e-08,-8.443411266666661e-10,11.4,21.47,23.17,1.0,0.4648902380952386,2.9516666666666667,0.5926699603174604
2019-07-25,34.65,15.86,2019.0,12.439999999999998,103.595,12.365,12.43,-0.19499999999999995,-1.77,0.79,0.0,1.0,3.0,0.0,206.0,131.6982898387779,-0.6652031002555729,-41.69828983877788,0.11007589000000001,0.10066720500000001,-0.07322138701861014,1.9346166365585562,186.95365521970055,0.5,302.06602499999997,300.084235,0.896917565,-0.004894350000000047,-0.30825215000000006,190.27488,89.34421425676616,0.41,2.5433333333333334,0.23875,0.0,7.510283029864213,1.475276225e-06,4.8058583500000005e-09,3.4583194500000003e-08,7.6945366e-08,6.1838766e-10,4.49273515e-08,0.00115620465,6.413327749999999e-06,1.29622249e-05,2.823746265e-06,0.0060796885,9.686256749999999e-06,0.027197262,1.7318740500000001e-07,2.1478442000000001e-07,2.97371035e-07,97090.8125,1.1145042,-2.1172033333333458e-10,-5.600448029999999e-09,31.21,30.985,17.585,1.0,0.47868315476190504,2.543333333333333,0.5916341402116405
2019-07-26,24.88,15.8,2019.0,19.33,63.27,11.34,11.32,0.55,-1.91,0.7,0.0,1.0,4.0,0.0,207.0,131.91973758191156,-0.6680889205915368,-41.91973758191156,0.10957819,0.10015988,-0.0732079746774743,1.9876116320851007,343.9358155073284,0.0,300.04965,299.23627,0.9956598,-1.9373589,0.3683647,197.8521,95.31720790309656,0.4066666666666667,2.135,0.265,0.0,12.426621967395237,7.7901495e-07,4.4986863e-09,5.5903474e-08,1.3354062e-08,1.1917014e-09,3.3345053e-08,0.0013134892,6.5947625e-06,1.8424791e-05,5.9521653e-07,0.006152585,8.654816e-06,0.02026112,9.953425e-08,1.326934e-07,1.8282987e-07,97158.5,0.9646299,1.3978776666666668e-08,-1.035655493333333e-08,51.02,40.5,12.0,1.0,0.4924760714285715,2.135,0.5905983201058205
2019-07-27,10.7,18.32,2019.0,6.09,63.71,16.96,8.88,1.87,-1.05,1.81,0.0,1.0,5.0,1.0,208.0,132.14982807410772,-0.6710716349934649,-42.14982807410773,0.10908079,0.09965229,-0.0732010240916787,2.144621178670024,299.3140940799336,7.0,299.7414,298.82864,1.0000002,-3.890171,0.68553585,407.52905,94.74672637793608,0.4033333333333333,1.7266666666666668,0.29125,0.0,8.110161785797626,3.2235943e-07,2.8908718e-09,2.3445438e-08,4.899073e-12,4.2100947e-08,1.5717948e-08,0.0012705259,6.0154807e-06,1.6456732e-05,3.520433e-07,0.0060847253,7.850546e-06,0.014529217,3.244867e-08,3.9357218e-08,5.5271265e-08,96972.125,0.51375216,-1.8862573333333327e-09,1.045235666666664e-09,52.33,25.38,12.1,1.0,0.4882044047619049,1.7266666666666668,0.5345645370370369
2019-07-28,13.22,10.4,2019.0,0.37,86.49,16.94,8.06,1.81,-1.53,1.82,0.0,1.0,6.0,1.0,209.0,132.38559005823706,-0.6741166440559193,-42.38559005823706,0.10858333,0.099149704,-0.0731978300200164,2.3700210969525144,310.2079659530681,7.0,300.36478,299.20557,0.88451546,-4.022893,0.5332418,524.57764,93.39995697767898,0.4,1.3183333333333334,0.3175,0.0,9.099172957702756,4.0844148e-07,3.4221708e-09,3.1138924e-08,1.4964646e-10,2.744455e-08,2.3425088e-08,0.001062911,5.5094333e-06,1.2370833e-05,6.636418e-08,0.0060355477,7.861288e-06,0.013994291,5.0237254e-08,6.034304e-08,8.502769e-08,97297.81,0.5836618,-9.055763333333312e-10,-3.2782433333333047e-10,10.45,8.47,5.25,1.0,0.4765116041366045,1.3183333333333334,0.8372942857142858
2019-07-29,13.43,7.08,2019.0,4.66,118.4,25.03,7.49,1.87,-1.1,2.22,0.0,1.0,0.0,0.0,210.0,132.62695367293549,-0.6772221771736358,-42.6269536729355,0.108085394,0.09864211,-0.0731978258453502,2.1695391215647626,300.4655449194599,7.0,302.08157,299.28296,0.23833722,-3.8855562,0.35530508,701.7881,84.89500673156132,0.39666666666666667,0.91,0.33685714285714285,0.0,6.85788107594104,3.411072e-07,3.5831034e-09,2.4572497e-08,2.727262e-10,3.4439726e-08,2.1537717e-08,0.0009098435,5.11274e-06,1.0004234e-05,1.978255e-08,0.0059564523,7.735359e-06,0.017815221,5.9403163e-08,7.385205e-08,1.0442841e-07,97483.31,0.73308957,-2.7894166666666676e-09,6.930280000000004e-10,64.38,44.25,9.83,1.0,0.4461272655122659,0.91,0.5825780952380958
2019-07-30,18.65,7.67,2019.0,6.05,68.78,20.93,6.28,2.76,-1.13,0.46,0.0,1.0,1.0,0.0,211.0,132.87384739695494,-0.6803864295614976,-42.87384739695493,0.10758799,0.09813452,-0.0732014083797981,2.9823648334836568,292.2651883568859,6.0,301.79382,299.06125,0.924988,-2.4335213,0.07168597,245.25754,85.19801891161734,0.39333333333333337,1.38,0.21422857142857143,0.0,8.267928070962029,6.7094743e-07,4.8963313e-09,4.0482515e-08,9.524341e-09,2.7625118e-09,3.6146194e-08,0.0009720784,5.203382e-06,9.828345e-06,4.7232732e-07,0.005890794,7.382826e-06,0.016924128,1.0060592e-07,1.2110752e-07,1.7000599e-07,97435.44,0.5136886,-4.276368333333335e-09,-8.881248999999997e-10,60.95,38.35,9.4,1.0,0.4556705555555559,1.38,0.5602505952380954
2019-07-31,18.32,8.43,2019.0,12.77,60.84,24.69,5.97,-0.81,1.52,1.5,0.0,1.0,2.0,0.0,212.0,133.12619807035657,-0.683607563529993,-43.12619807035656,0.10709453,0.0976274,-0.0732106307206897,1.7223530416264836,151.94708129409423,3.0,301.49716,299.28534,1.0,-3.2648869,0.21422681,512.1033,87.83609660307222,0.39,1.8499999999999999,0.3804,0.0,8.973365406013885,4.488958e-07,4.3726103e-09,3.923703e-08,7.380875e-10,1.34246525e-08,2.5796567e-08,0.0011196579,5.8570686e-06,1.3402889e-05,5.0544468e-08,0.0059425347,8.064121e-06,0.01594999,5.3641696e-08,6.470452e-08,9.107163e-08,97436.06,0.4611432,-4.991646666666667e-09,3.6150845e-09,49.85,30.35,15.35,1.0,0.3899999999999999,1.85,0.4667691931216932
2019-08-01,24.88,50.82,2019.0,1.24,81.11,25.96,6.1,-1.74,1.33,1.69,0.0,1.0,3.0,0.0,213.0,133.38393091618968,-0.686883709800571,-43.38393091618969,0.106597126,0.09711981,-0.0732198293609589,2.190091322296858,127.3931322280282,3.0,302.28653,300.13855,0.97433335,-1.4842958,1.0051359,173.47032,88.2327433492967,0.4328571428571429,2.32,0.4225,0.0,10.433463684654292,1.0440777e-06,5.5406164e-09,5.780782e-08,2.6053707e-08,4.3779685e-10,4.4668372e-08,0.0011764963,6.208109e-06,1.18132175e-05,1.5678106e-06,0.006012574,8.811857e-06,0.028568935,1.3794636e-07,1.6239716e-07,2.2903743e-07,97324.625,0.9501687,-1.0889533333333443e-09,-7.3679265e-10,25.57,49.25,25.82,1.0,0.4328571428571428,2.32,0.4815100529100532
2019-08-02,24.049999999999997,28.885,2019.0,0.62,118.33500000000001,25.465,6.975,-0.74,0.41000000000000003,1.58,0.0,1.0,4.0,0.5,214.0,133.64958349094928,-0.6902385610787757,-43.6495834909493,0.106099428,0.09661475,-0.0732322468112297,1.3812710967756632,230.1902334400448,5.0,301.538965,299.81189,0.987078575,-1.64613485,0.5030142841299999,177.24491,90.42315842714751,0.4757142857142857,2.42,0.44875,0.0,10.506510039866061,1.0299787000000001e-06,5.3516704500000005e-09,5.62135775e-08,2.49035825e-08,5.53304575e-10,4.3974829e-08,0.0012304959000000002,6.174917000000001e-06,1.319196275e-05,1.3373742000000001e-06,0.00602342,9.096138e-06,0.029237036,1.3824797e-07,1.6294439e-07,2.29520965e-07,97266.625,1.069078,-1.3098630000000008e-08,-5.584418716666665e-10,19.925,31.84,23.384999999999998,1.0,0.4757142857142856,2.42,0.4713958796296299
2019-08-03,23.22,6.95,2019.0,0.0,155.56,24.97,7.85,0.26,-0.51,1.47,0.0,1.0,5.0,1.0,215.0,133.9152360657089,-0.6935934123569804,-43.91523606570891,0.10560173,0.09610969,-0.0732446642615005,0.5724508712544685,332.98733465206146,7.0,300.7914,299.48523,0.9998238,-1.8079739,0.00089266826,181.0195,92.61357350499831,0.5185714285714286,2.52,0.475,0.0,10.57955639507783,1.0158797e-06,5.1627245e-09,5.4619335e-08,2.3753458e-08,6.688123e-10,4.3281286e-08,0.0012844955,6.141725e-06,1.4570708e-05,1.1069378e-06,0.006034266,9.380419e-06,0.029905137,1.3854958e-07,1.6349162e-07,2.300045e-07,97208.625,1.1879873,-2.5108306666666672e-08,-3.80091093333333e-10,14.28,14.43,20.95,1.0,0.5185714285714285,2.52,0.4612817063492066
2019-08-04,15.75,4.8,2019.0,24.67,83.86,24.28,7.08,2.65,-2.39,1.42,0.0,1.0,6.0,1.0,216.0,134.1886509322127,-0.6970230845293796,-44.18865093221272,0.10510433,0.095602036,-0.0732601442939938,3.568557131390781,312.0468831465128,7.0,301.0219,299.65063,1.0,-1.8609304,-0.7889662,151.80289,92.27093290343367,0.5614285714285714,2.026666666666667,0.50125,0.0,8.011847308313493,1.2637717e-06,5.432542e-09,4.3524697e-08,4.2558494e-08,3.1572997e-10,4.7296236e-08,0.0013097182,6.3995576e-06,1.2011736e-05,2.2398317e-06,0.005954262,1.03597995e-05,0.03107442,1.5760793e-07,1.8409338e-07,2.6020825e-07,97187.75,1.2837229,-5.912907666666666e-09,-7.312631000000004e-11,30.05,26.75,10.85,1.0,0.5614285714285714,2.026666666666667,0.4572385714285715
2019-08-05,24.1,161.93,2019.0,16.45,87.73,22.64,6.39,-0.2,-2.13,1.57,0.0,1.0,0.0,0.0,217.0,134.46713314343546,-0.7005000036799065,-44.46713314343546,0.10460639,0.09509444,-0.0732767765799417,2.139369065869655,5.364157762330024,0.0,301.60828,300.11813,0.95412076,-1.0951967,1.270186,143.42322,91.66084462006648,0.6042857142857143,1.5333333333333332,0.5275,0.0,14.956791165114252,1.1804918e-06,5.6527907e-09,8.454761e-08,2.2263619e-08,3.627519e-10,4.1126995e-08,0.0013492322,6.44604e-06,1.570108e-05,1.1333941e-06,0.0059894435,8.895392e-06,0.035546668,1.48259e-07,1.7344348e-07,2.4494676e-07,97036.69,1.4599285,4.511613333333306e-09,-1.9767413333333265e-11,24.53,48.05,74.72,1.0,0.6042857142857142,1.5333333333333332,0.4676933068783066
2019-08-06,21.35,15.03,2019.0,9.56,133.85,13.74,6.65,-1.56,-1.18,3.27,0.0,1.0,1.0,0.0,218.0,134.75060017908777,-0.7040221636810117,-44.750600179087776,0.10410893,0.094587386,-0.0732949941571149,1.956016359849784,52.89576509429378,1.0,301.0282,299.78833,0.9845606,-2.103075,0.54829454,166.32361,92.9885294695926,0.6471428571428571,1.04,0.55375,0.0,12.675161865898955,8.864114e-07,4.6180357e-09,5.853435e-08,2.6743787e-09,9.368331e-09,3.535494e-08,0.0014488439,6.902291e-06,1.700352e-05,3.6045765e-07,0.0060988963,1.2543109e-05,0.040819827,1.3033264e-07,1.5288202e-07,2.1557202e-07,96869.375,2.172103,-4.408026666666662e-09,2.2706899999999997e-09,21.47,18.8,6.17,1.0,0.647142857142857,1.04,0.4636646825396827
2019-08-07,18.57,5.95,2019.0,0.07,155.57,12.81,6.7,-0.54,-1.57,1.72,0.0,1.0,2.0,0.0,219.0,135.03896804176927,-0.7075875355192427,-45.03896804176927,0.10361099,0.09407979,-0.0733138450668089,1.6602710622064096,18.980606416337707,0.0,300.186,299.12915,0.98034036,-0.8430031,0.28321135,60.541504,93.95924723017868,0.69,1.2,0.58,0.0,13.58831583891253,1.0928288e-06,5.7566067e-09,7.822259e-08,2.4505933e-08,3.929373e-10,4.382149e-08,0.0012960229,5.424189e-06,1.602681e-05,1.2319088e-06,0.0061086975,8.232515e-06,0.016966954,1.2309465e-07,1.4387012e-07,2.03193e-07,96948.31,0.63364524,5.7905180000000006e-09,-4.905384999999999e-11,33.5,30.52,14.45,1.0,0.69,1.2,0.58
2019-08-08,18.05,6.184,2019.0,4.112,138.47199999999998,14.102,7.26,-0.678,-1.31,1.646,0.0,1.0,1.6,0.0,220.0,135.34143035859015,-0.7112680597338045,-45.341430358590145,0.103114782,0.093573294,-0.07333494570077638,1.580073952106912,30.708333747308735,0.39999999999999997,300.593954,299.039264,0.978001938,-0.21213078000000007,0.32990889999999995,103.49882720000001,91.41404568515792,0.6385714285714286,1.26,0.5542857142857143,0.0,12.212148610657614,1.1154714e-06,5.46523456e-09,6.834616379999999e-08,3.24752744e-08,5.4698104e-10,4.5220046000000005e-08,0.00125682586,5.64690826e-06,1.5127585600000001e-05,1.94046264e-06,0.0060749412000000004,9.183310400000001e-06,0.0173716584,1.2991124400000002e-07,1.53835022e-07,2.16248522e-07,97033.773,0.666613522,3.637976733333333e-09,1.3986850666679994e-10,33.32,30.355999999999998,12.93,1.0,0.6385714285714286,1.26,0.5542857142857143
